x,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56
0.0,46.35343912626438,45.82484224129428,36.58922941510357,48.12829566481177,47.313889345456865,47.00036079004018,52.79402837208092,55.66844065304527,50.13647861230278,41.57351558026822,53.69718281999062,50.852807582228515,54.6573300938502,44.726396103930064,56.87367498086617,47.00833158676783,55.47478736117047,50.056177535097596,47.86418366832623,44.93516757056744,47.020259320157656,36.492298784192215,47.075736463642514,46.93830033146741,45.770642133354684,53.17805888626377,56.60791220144566,48.11821570986703,40.859046898595054,54.28406834445515,49.32501408389123,52.36126090130272,43.8937609456531,58.408363122125685,44.96296970794139,57.48479372539835,48.98794716501069,46.0199976740971,46.357092393763665,45.77474795281182,35.81449685847404,47.684705563754825,47.81463954019665,46.911762186228316,52.23939919599636,55.635941906533674,48.301592250898544,40.60090007395534,54.003096381886756,50.938671973196556,50.919063083911894,43.96647230781051,57.14918885200556,46.95278233041535,57.236452164947465,50.55846548096055,47.23266867730002
1.0,46.273246455072126,45.735120824394244,36.52302438075575,48.070171919840426,47.23677814069977,46.941255760648694,52.68946248106818,55.59365283033416,50.069553067958346,41.4876594026665,53.628750912357226,50.78633462808549,54.63261171871821,44.639083222272795,56.81170780170808,46.93997653211549,55.39693734596133,49.982639560906165,47.81834666795093,44.86220595655584,46.91734145930035,36.42272046846097,47.0147690713991,46.85525244168154,45.723220957567186,53.08618858002721,56.53346732859692,48.09610746312107,40.753373426753456,54.21051264173957,49.272205250157654,52.33288577715176,43.80639085979252,58.34558062375253,44.91162813176398,57.38741048619526,48.930139634215685,45.98089582856232,46.252958823005216,45.63621599478789,35.69808988167994,47.57005681967564,47.680187726550834,46.830829624803464,52.094684377735945,55.51942165787433,48.21290197699388,40.47675491533315,53.897686268754065,50.84181711726668,50.832866714736376,43.85993871044694,57.03905522328484,46.85973433222721,57.13344133936998,50.46011422220414,47.137591803082266
2.0,46.19641080556596,45.650366111411934,36.462859936748224,48.01599720759615,47.16404764676387,46.88350607077582,52.58862994529578,55.521054292776746,50.00417347350312,41.4075083645728,53.562652719250835,50.72160200895905,54.60859277098407,44.55591764085088,56.75117796608412,46.87393186556828,55.32051188472765,49.91133046598933,47.775016767317666,44.793256479472944,46.81926815539355,36.35925854691226,46.95810229448828,46.77679264293557,45.67760237200092,52.99825389882258,56.46129582068311,48.07615850721557,40.653517967908456,54.13941429692181,49.22165904387145,52.305496610536366,43.72307609596408,58.284179018161055,44.863131836290215,57.29144722345258,48.87490250451853,45.944887717593375,46.151966488841076,45.50204472895088,35.587687438861416,47.45912168168615,47.54982808361835,46.7514285413582,51.95341581173339,55.404815009154845,48.12584471050452,40.358129938349265,53.79433475707684,50.746728559514814,50.74784055782043,43.75721137994818,56.93014240729167,46.76885254592035,57.031754100442555,50.36388117235839,47.045011245273
3.0,46.12295507107503,45.57060335517666,36.40875400919248,47.965787669538386,47.09571953383936,46.827128927052456,52.49156080801114,55.45066667124657,49.940359308912676,41.333086347142675,53.498907934754875,50.658629012057226,54.58528040713931,44.476924139008815,56.69210350897494,46.810217265261294,55.245533748582226,49.842271497028726,47.73420687665345,44.728339682947706,46.72606862956628,36.301931928147326,46.90575301688492,46.70294431247703,45.633799968800965,52.91428104295684,56.39141918134346,48.05837478598019,40.559510274185556,54.07079449389007,49.17339052537175,52.279101562111265,43.64384147796147,58.22417660007743,44.81749527108435,57.19693252960853,48.82225223392797,45.911984069876006,46.05414548213095,45.372274131886826,35.48332242463806,47.3519332031235,47.423599452304856,46.67358259359765,51.815635589228954,55.292156107646036,48.04044639031003,40.24506048754313,53.69307264063624,50.65343463175917,50.664009946870614,43.658320924119415,56.8224828548085,46.680164049897336,56.93142074607309,50.269795004245104,46.95495458842701
4.0,46.05290113787633,45.49585632115464,36.36072271905342,47.91955826569531,47.03181416041854,46.772141127156715,52.39828399114995,55.38251093787049,49.878129587739764,41.26441552455897,53.43753555175017,50.597434400305254,54.56268157314747,44.40212625301203,56.63450203172834,46.74885171508191,55.17202527740455,49.77548323027662,47.69592915534351,44.66747490906418,46.63777065079603,36.250757692742205,46.85773683615671,46.63372945355766,45.59182679897737,52.83429503230345,56.3238582304567,48.04276159810881,40.47137835535745,54.00467367804632,49.127414076356246,52.25370849633178,43.56871061389114,58.16559124733722,44.774732033648526,57.10389456549746,48.77220450969312,45.882194689115174,45.95952494883144,45.24694286899407,35.38502593476609,47.24852332100051,47.30153944267321,46.59731497587129,51.68138476210423,55.18147852028373,47.95673246100372,40.137580252174516,53.59393009067411,50.56196313110448,50.58139985937828,43.563296807561656,56.71610864320551,46.593695269065684,56.832471170776984,50.17788375101857,46.86744866509795
5.0,45.98626987867367,45.42614728036806,36.31878037734611,47.877322770206476,46.97235056723004,46.71855905480905,52.308827286718724,55.316607399780025,49.81750285144919,41.20151635742503,53.378553856255984,50.5380364067551,54.540803002374496,44.33154626903413,56.57839069681497,46.68985349901352,55.100008373184615,49.710985565425226,47.66019500830832,44.610680292598516,46.554400527634975,36.2057510881585,46.814068058816815,46.56916868887745,45.55169536851661,52.75831969884774,56.258633097937754,48.02932359558069,40.38914847049842,53.94107155021449,49.08374339559611,52.229324979110565,43.49770588913816,58.10844041555866,44.734854865371375,57.012361051959246,48.72477424362943,45.85552845111402,45.86813308131194,45.126088282962804,35.29282725687321,47.14892284648994,47.18368442273743,46.52264841226212,51.55070333065069,55.07281522366739,47.8747278653114,40.03572125618574,53.4969366469034,50.472341311659825,50.50003490917746,43.47216734289273,56.61105146688311,46.50947196696452,56.734934856770025,50.08817479781298,46.782519547843556
6.0,45.923081146378514,45.36149700275936,36.28293948087169,47.839093767218806,46.917346471565494,46.66639867489071,52.22321734851414,55.25297569306074,49.75849716389334,41.144407586668336,53.32198042198161,50.48045272915288,54.519651213582506,44.26520521651673,56.52378622271471,46.6332401956878,55.02950449349719,49.648797719677496,47.62701508260555,44.55797275561562,46.47598310037124,36.166925524200394,46.7747596960612,46.509281254440076,45.51341763465538,52.68637767958605,56.19576321773999,48.018064782274486,40.31284512016039,53.880007060770545,49.042391494854456,52.205958275563354,43.43084845969646,58.05274113294172,44.697875647731685,56.92235926157983,48.679975567675655,45.83199330112931,45.77999710995471,45.00974638264878,35.20675386173237,47.05316145574422,47.07006950762679,46.44960514981601,51.42363023165153,54.9661985942347,47.794457036659686,39.93951384866003,53.40212120870675,50.384595876418246,50.419939339111146,43.38495968231144,56.50734262782853,46.42751923808826,56.63884086518407,50.00069487358304,46.70019254145722
7.0,45.863353768194884,45.30192475100274,36.253210708494024,47.80488264713705,46.866818262000734,46.61567552868696,52.14147968418154,55.19163477690175,49.70113010593,41.093106227956696,53.267832105090314,50.424700524665795,54.49923250898757,44.20312286190371,56.47070487893536,46.57902867314704,54.96053464510847,49.58893822202138,47.5963992642577,44.509368002427266,46.402541733627686,36.134292569019145,46.739823459891966,46.45408499382151,45.477005002317895,52.61849040978104,56.135267322064784,48.00898851277519,40.242491039072966,53.82149840399627,49.003370695009416,52.18361534784428,43.36815824586542,57.998509995194496,44.663805398758285,56.83391601056531,48.63782182968323,45.81159625150412,45.69514329504147,44.89795183234437,35.12683139507677,46.96126768105343,46.96072854912318,46.37820695191311,51.30020332678034,54.86166039861491,47.71594389189596,39.84898669477903,53.30951202652585,50.29875296930049,50.341137013808094,43.301699809507554,56.4050130262893,46.3478615004097,56.54421782740826,49.91547004314,46.62049217542843
8.0,45.80710554000968,45.2474482747649,36.22960291795788,47.77469960323008,46.82078099351272,46.56640472925649,52.063638647614766,55.13260292794667,49.64541877018413,41.04762756662836,53.216125039177,50.370796404770125,54.47955297238186,44.1453177027517,56.419162481165124,46.52723508381842,54.893119377717085,49.531424907709024,47.56835667530658,44.464880514912885,46.334098309400446,36.107861945666336,46.70926975962769,46.40359635285349,45.442468320717836,52.554678116574955,56.077163435780335,48.002097491374734,40.17810718936957,53.7655630126582,48.966692622383185,52.16230285307154,43.309653926314496,57.94576316058851,44.63265426974721,56.74705765075199,48.59832558943926,45.79434337957853,45.61359691892916,44.790737941450296,35.05308366995865,46.87326890234401,46.85569412557494,46.30847509178344,51.18045939132022,54.759231784163944,47.6392118241623,39.7641667672819,53.219136693444185,50.214838167365386,50.26365141257229,43.222412531919865,56.30409315156649,46.27052248810458,56.451093936558195,49.832525699385556,46.54344219663414
9.0,45.75435322109039,45.198083805416445,36.21212314324973,47.74855362859372,46.77924838299392,46.51860095692853,51.98971743170002,55.07589773484816,49.59137975595511,41.007985153137696,53.166874630461145,50.3187564303018,54.460618467321076,44.09180696221877,56.3691743865603,46.47787485970119,54.82727877783129,49.47627491294276,47.542895671095366,44.424523548204725,46.270673220539045,36.08764152919691,46.683107698801976,46.35783037472345,45.40981788012571,52.49495981296299,56.021468871051006,47.99739377126615,40.119712754341734,53.71221755281347,48.93236820527785,52.14202714134382,43.25535293251792,57.89451634514432,44.60443154223712,56.66181006175479,48.56149861492429,45.780239825878816,45.53538227851698,44.68813665455101,34.985532659654204,46.78919133902089,46.75499753219007,46.24043034616852,51.06443410320644,54.65894326968397,47.5642836959255,39.685079338428736,53.131022136965605,50.13287647318917,50.18750562238727,43.14712147334487,56.20461307293038,46.19552524447997,56.35949693907581,49.751886555746054,46.469065562263324
